instances,feature_kDN,feature_Usefulness,feature_N2,feature_TD_P,feature_CL,feature_LSR,feature_DS,feature_N1,feature_Harmfulness,feature_DCP,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
249,0.4,0.9871428571428571,0.31238223628349593,0.5714285714285714,0.13433632390986605,0.8721864843455265,0.9285714285714286,0.3333333333333333,0.0014285714285714286,0.5222222222222221,1.1411719030869056,0.800927158664661,0.3885009059959457,0.38108581260212515,0.5394808795263667,0.3919095515268924,0.44965516462127825
250,0.6,1.0,0.5415447167155097,0.14285714285714285,0.011684842680199647,0.7676785806178585,0.9897959183673469,1.0,0.0033333333333333335,0.883248730964467,1.466337068793427,1.4952641612641766,1.0303646291169186,1.0378148992980614,0.9315582040049435,1.0132307969677936,1.1728119211804648
251,0.0,0.9928571428571429,0.27297270145141617,0.7142857142857143,0.0014920641181139782,0.7395799777312491,0.5204081632653061,0.0,0.0,0.14893617021276595,0.03922071315328127,0.1513317518766446,0.09489216814304022,0.08451616927266631,0.11778303565638351,0.1682358258326743,0.17694014024179214
252,0.8,0.9985714285714286,0.513294134808254,0.8571428571428571,0.26024687397053303,0.8866548829182408,0.9897959183673469,0.5,0.0014285714285714286,0.2533333333333333,0.11778303565638351,0.1249120928432581,0.34404038051295766,0.33086119336586556,0.16551443847757344,0.32948326359215385,0.29192912630306644
253,0.4,1.0,0.46253142803837133,0.5714285714285714,0.26402694540246496,0.6594610052255265,0.826530612244898,0.5,0.0033333333333333335,0.47777777777777775,0.3448404862917295,0.1775765269965189,0.1842462794995829,0.14403816118565566,0.5810298824392393,0.34852728521431947,0.44865708641720436
254,0.0,0.9914285714285714,0.4039595716904457,0.14285714285714285,0.06260262071307177,0.8514343018802688,0.8775510204081632,0.0,0.0,0.11675126903553301,0.1727126976873178,0.1539866358815625,0.15961450263861357,0.15747999314709796,0.15415067982725836,0.20095495373373196,0.2049256530250577
255,0.2,0.9914285714285714,0.3271309880770986,0.7142857142857143,0.14235896558291228,0.8485600305531174,0.9183673469387755,0.3333333333333333,0.0,0.14893617021276595,0.3646431135879093,0.1578382144637754,0.1877455097137633,0.17067912554145956,0.43995128417933377,0.2256250141126708,0.22158924153631757
256,0.0,0.9928571428571429,0.46822957657073117,0.5714285714285714,0.6199425744609606,0.7648257219267328,0.7755102040816326,0.0,0.0,0.17647058823529416,0.17662353567931688,0.4785761173743772,0.4751238950774718,0.47209375795661207,0.47999815997073125,0.5578225119980995,0.4376390708393339
257,0.0,0.9714285714285714,0.33736072038152687,0.14285714285714285,0.00815949129028648,0.8254414924201623,0.0,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.08304772773444019,0.08743875823981073,0.08104581970054721,0.05683347476316587,0.17144492541182038,0.06199784695356091
258,0.6,1.0,0.4949808540796643,0.42857142857142855,0.0018385802206594137,0.7278033564443221,0.9285714285714286,0.0,0.0,0.28125,0.3677247801253174,0.6521111886530101,0.6301243842656101,0.5917917783838819,0.4842459859612787,0.7820152301526055,1.234033457226239
259,0.0,0.9985714285714286,0.35568129904404056,0.14285714285714285,0.003018038216630825,0.7310826099124428,0.5306122448979591,0.0,0.0,0.11675126903553301,0.11066556788751943,0.09004939990611571,0.04518624108376944,0.03518568003424878,0.11090069603344162,0.0825781678075123,0.13885569795846942
260,0.0,0.9942857142857143,0.369293424276417,0.14285714285714285,0.005752724912437279,0.7602988214966543,0.0,0.0,0.0,0.11675126903553301,0.023167059281534418,0.0018302313773409435,0.09249828585945333,0.09268664125557759,0.08894748601649617,0.19464751680412729,0.14727868484825632
261,0.2,0.9757142857142858,0.18591522354524048,0.8571428571428571,0.10505188674052901,0.8683999624924967,0.8163265306122449,0.5,0.0014285714285714286,0.2533333333333333,0.3063742054639334,0.2988248592511831,0.13534037334959687,0.12204364199326233,0.20633643299782845,0.20789090203452143,0.20133194218691272
262,0.2,0.9928571428571429,0.4471643931807392,0.5714285714285714,0.15425494697302056,0.8712465815249677,0.9489795918367347,0.0,0.0,0.5222222222222221,0.3677247801253174,0.5509436994709377,0.20354598229191284,0.19214158209658763,0.3610133455373305,0.2629264486709855,0.07442534854476163
263,0.6,0.9971428571428571,0.5137115196997579,0.8571428571428571,0.9004865947157795,0.8633774023287559,0.9081632653061225,1.0,0.0,0.2533333333333333,0.5500463369192721,0.4004150650630126,0.2784893420460415,0.2660709492138056,0.33243997309327455,0.3642697728415366,0.38046030133135367
264,0.6,1.0,0.6231232813826231,0.14285714285714285,0.9992913329143589,0.7967221989073958,0.8061224489795918,1.0,0.0014285714285714286,0.11675126903553301,0.8472978603872037,0.882384123293854,0.5276092063041307,0.5457686314845221,0.4193735381542964,0.5581304496243344,0.3858316914975498
265,0.0,0.9857142857142858,0.32176262493643504,0.14285714285714285,9.411330381681182e-09,0.7581759762689465,0.0,0.0,0.0,0.11675126903553301,0.07197349962508923,0.020357261484612216,0.02513124427697724,0.01813592436527786,0.16551443847757344,0.1041838444974817,0.13017552415615954
266,1.0,1.0,0.8048193165451927,1.0,0.8904809335188563,0.9604878892946084,0.8673469387755102,1.0,0.013333333333333334,0.125,0.892760234463961,1.0458658889845278,1.4944518960696946,1.5032448865988417,1.327296020357935,1.5869187277333336,1.941689323295196
267,0.0,0.9871428571428571,0.42510007964841967,0.14285714285714285,0.08746152798248119,0.7591122102639054,0.0,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.038142879317701904,0.18393578361893295,0.17651908471981806,0.05218575317057019,0.27686175389065804,0.17567471788480887
268,0.2,0.9957142857142857,0.39889184542581857,0.14285714285714285,0.9429521053344031,0.7978306002389005,0.8877551020408163,0.0,0.0,0.11675126903553301,0.361613225579315,0.39289847677261275,0.3473733438546449,0.3408727399003811,0.42608439531090014,0.29045019473109107,0.2733325496338646
269,1.0,1.0,0.5745297177214714,0.5714285714285714,0.9999659754579544,0.7512415804654405,0.9489795918367347,1.0,0.0,0.1428571428571429,0.4480247225269604,1.3195278715962453,2.574454461332465,2.845540798137491,0.8994836135577737,1.8353034580156913,1.4306152652823318
270,0.2,0.9885714285714285,0.381096819391477,0.14285714285714285,0.02831476547369738,0.9228790243929823,0.8163265306122449,0.0,0.0,0.11675126903553301,0.05491575759611465,0.0002568680560080216,0.1699120781094951,0.16448880636582786,0.16126814759612226,0.2592539057624504,0.2611341542797076
271,0.2,0.9942857142857143,0.4779158929948968,0.14285714285714285,7.511495148104785e-08,0.8317167034913432,0.24489795918367352,0.0,0.0,0.11675126903553301,0.07940677760441048,0.00042141761560423544,0.18612360522490176,0.1701918516843269,0.16126814759612226,0.31963548621862864,0.2160226478837232
272,0.4,0.9971428571428571,0.49022081138144347,0.14285714285714285,0.08031603403400711,0.8548170981923704,0.0,0.0,0.0,0.11675126903553301,0.058840500022933465,0.05659260061793824,0.08424606483570966,0.06940510381138812,0.1170926662813628,0.09680839771503832,0.09694862694308684
273,0.8,1.0,0.5513920483609599,0.5714285714285714,0.9999999183311267,0.7814701934723021,0.7755102040816326,1.0,0.0,0.17647058823529416,1.0685348334308318,0.45201968859853514,4.0282263166636865,4.271503561189126,1.0169342576538425,2.6237667954282524,0.3917307162088019
274,1.0,1.0,0.681344268576284,0.5714285714285714,0.7225576990793938,0.905981589563614,0.9489795918367347,1.0,0.043333333333333335,0.1351351351351351,0.5389965007326869,0.4658330580183124,0.7897960807138314,0.745751331233665,1.1871656860095547,0.7341419325812133,0.6703159641047378
275,0.6,1.0,0.5263268558715899,0.5714285714285714,5.956961124709004e-06,0.6713084946185416,0.9591836734693877,1.0,0.0,0.47777777777777775,0.7801585575495751,0.26796481558006685,0.5457567209041081,0.4916015892826538,0.6435502394205731,0.6931471805599453,1.0925601934246334
276,0.0,0.9828571428571429,0.2203787273925294,0.14285714285714285,0.010393431390754881,0.7472070048482002,0.24489795918367352,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.035090659192483095,0.05892223421260002,0.050261214121011505,0.03448617607116932,0.152117155458979,0.1099375335830536
277,0.0,0.9842857142857143,0.11875802337859409,0.14285714285714285,0.035146851106029775,0.8422109135766707,0.5306122448979591,0.0,0.0,0.11675126903553301,0.049480057263369695,0.12227561625835329,0.10104326151369761,0.09656918275152424,0.07410797215372185,0.1774840477593047,0.09302148858510369
278,0.4,1.0,0.5678002105150648,1.0,0.7064926178313118,0.8366699449676055,0.9387755102040817,1.0,0.0,0.42000000000000004,0.5700144951563213,0.3918335166598889,0.1431595439628321,0.13691963232118073,0.4906229164484712,0.15268362915366485,0.3071136080888832
279,1.0,1.0,0.5844335676559564,0.14285714285714285,0.7480731453772322,0.8537559150488334,0.9897959183673469,1.0,0.02,0.883248730964467,3.044522437723423,2.6552714045860784,2.0631964973923482,2.1590197456534774,2.0204432009178803,2.0154209768267526,1.9912225919279456
280,0.0,0.9985714285714286,0.4122905050483422,0.14285714285714285,0.255284717885607,0.7585948509902776,0.8163265306122449,0.0,0.0,0.11675126903553301,0.08004270767353637,0.15458756870912357,0.2145943241336045,0.19533213356947918,0.17627924233799205,0.2879004789632887,0.1714292337977717
281,0.4,0.9985714285714286,0.4929482466166749,0.14285714285714285,0.00027683422832813775,0.766899588579919,0.5306122448979591,0.0,0.0,0.11675126903553301,0.16579225484274407,0.09804036533081435,0.06077781704269304,0.05376988066771855,0.12629372532429212,0.16589591107636328,0.14216089678853835
282,0.0,0.9814285714285714,0.2469459094141081,0.14285714285714285,0.03961033637384448,0.8094261565830528,0.9387755102040817,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.10355663595821404,0.11959056694206006,0.11685336166230822,0.07410797215372185,0.1728031766850727,0.1522037469521291
283,0.2,0.9985714285714286,0.36114104238507116,0.42857142857142855,0.5419024735196705,0.7706838410979463,0.9387755102040817,0.0,0.0,0.71875,1.0986122886681098,0.5391050686637836,0.695646769843311,0.7259830012076506,0.5735242179815546,0.5240069337301576,0.17414963997488855
284,0.4,0.9928571428571429,0.498884896580713,0.14285714285714285,0.014650028386816616,0.8976468666561347,0.0,0.2,0.0,0.11675126903553301,9.992007221626415e-16,0.05487955029826319,0.06746071891916565,0.05678748901890246,0.06252035698133393,0.1143294399661522,0.884622489442029
285,0.4,0.9971428571428571,0.4322358468273225,0.5714285714285714,0.9265763702899174,0.839364630642337,0.9591836734693877,0.5,0.0014285714285714286,0.5222222222222221,0.6855425811747261,0.3902774561648691,0.8673214980450008,0.8885667890100721,0.5730028687178821,0.6308307784566651,0.5107753787505221
286,0.6,0.9985714285714286,0.5370765915942273,0.5714285714285714,0.9849895844977812,0.8374178314398412,0.9693877551020408,0.5,0.0,0.5222222222222221,1.8813716279177422,1.5174675911496496,0.8785279793473197,0.925037135822192,1.1380540207194063,0.8886057781293312,0.7987706491667349
287,0.4,0.9985714285714286,0.6674337450089409,0.5714285714285714,0.0559751251619397,0.9072195704374109,0.9897959183673469,1.0,0.0014285714285714286,0.8648648648648649,2.667228206581955,1.8374307287430875,0.46450882087952766,0.47383610766881895,1.3694872428035094,0.4812127525366721,0.4508002224381426
288,0.2,0.9985714285714286,0.4939790819968931,0.5714285714285714,0.9999990235624711,0.740577144016278,1.0,0.0,0.0,0.8648648648648649,0.5313919013474677,0.013460025444640868,0.4457149565968673,0.42002861876594166,0.48285177172358457,0.5178538349840308,0.35576524540117105
289,0.2,0.9885714285714285,0.4421112824605673,1.0,0.0006142589342353899,0.8000950875053087,0.9387755102040817,0.0,0.0,0.42000000000000004,0.11066556788751943,0.12323796308441799,0.1381970295970912,0.13292847523747658,0.1170926662813628,0.2684358155838346,0.15424756274951018
290,0.6,1.0,0.4755181396960434,0.5714285714285714,0.24475688080973546,0.7720552138158558,0.826530612244898,0.0,0.0,0.47777777777777775,0.35176092913630336,0.525981175364103,0.9945710365107592,0.9829263450046991,0.5776342934381011,1.4030360864834528,1.1310022207689316
291,0.2,0.9957142857142857,0.3611412987592447,0.14285714285714285,3.318428498655379e-08,0.7620889697180726,0.5306122448979591,0.0,0.0,0.11675126903553301,0.36433781668430143,0.014888505950277495,0.022129458781232472,0.017324478721994226,0.16126814759612226,0.07395434213901432,0.3169279244358332
292,0.8,1.0,0.7037266759100356,0.5714285714285714,0.5012822528714965,0.9022035309145056,0.9693877551020408,1.0,0.013333333333333334,0.47777777777777775,0.9555114450274363,0.8941331286050931,0.9369529652874635,0.946147138236908,0.7664784536454949,0.9949788989362928,1.4487828792281725
293,0.8,1.0,0.4462241692931659,0.5714285714285714,0.29406136952627393,0.7986571095711288,0.846938775510204,0.6666666666666666,0.002857142857142857,0.5222222222222221,0.2231435513142097,0.27232654126781214,0.14581229955727978,0.13102230672339726,0.6135295525952539,0.16016073423925678,0.22079882615258728
294,0.6,0.9985714285714286,0.49298889506852184,0.5714285714285714,0.31038140893611044,0.8693145074926154,0.846938775510204,0.75,0.002857142857142857,0.5222222222222221,0.6072858899535529,0.18428711586885213,0.2403772379218422,0.22918548055319948,0.5959834321062977,0.32388085291632734,0.47785613867458243
295,0.6,0.9985714285714286,0.4422444089047065,0.14285714285714285,0.9985126190721311,0.7258707547443302,0.8061224489795918,0.5,0.0,0.11675126903553301,0.4228568508200336,0.20316283066844754,1.157532066414239,1.1935138444620195,0.4906229164484712,0.7036890527423468,0.6207960594080227
296,0.4,0.99,0.4082522696454606,0.5714285714285714,0.00869452113484892,0.8257600855021255,0.7551020408163265,0.0,0.0,0.1351351351351351,0.24053529402607893,0.32264384459279466,0.6964677669716398,0.6959675356181171,0.4578330936254803,0.8932647214529628,0.6401953846062493
297,0.4,0.9957142857142857,0.48842430069560905,0.14285714285714285,0.02269799872805034,0.860292234198296,0.5306122448979591,0.5,0.004285714285714286,0.11675126903553301,0.1564521768155375,0.2642865570569007,0.1372814479392839,0.13032048026018733,0.2282586519809802,0.22611982864078814,0.2632903933989779
298,0.2,0.9985714285714286,0.42675711035128805,0.14285714285714285,5.802617505823449e-06,0.7358102798580051,0.24489795918367352,0.0,0.0,0.11675126903553301,0.2902298445305796,0.027773968384111513,0.1694328424916243,0.15390346100255523,0.2666286632539486,0.2891799766824708,0.2820251907417982
299,0.0,0.9771428571428571,0.3064385480884093,0.14285714285714285,0.038910160364536095,0.732271782052609,0.9387755102040817,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.13029812998046425,0.12027473046306901,0.10718024898621127,0.07333127308554963,0.2097475110843289,0.04042468689781858
300,0.0,0.9885714285714285,0.4121830672085819,0.8571428571428571,0.0021628754132348993,0.7666721640555128,0.9591836734693877,0.0,0.0,0.2533333333333333,0.3063742054639334,0.11451392611684372,0.14167021667148583,0.1274136986055698,0.20633643299782845,0.20214224818047924,0.13880560674380135
301,0.2,0.9971428571428571,0.45981325798164074,0.14285714285714285,0.11299034203144331,0.7611838803159139,0.24489795918367352,0.0,0.0,0.11675126903553301,0.02797385204240618,0.05592520122808897,0.09821787873337498,0.0919208174392006,0.06317890162153156,0.17664482553841993,0.1806371695771054
302,0.6,1.0,0.4661482248718545,0.5714285714285714,0.2829279517215413,0.8641640729130813,0.9387755102040817,0.5,0.0033333333333333335,0.47777777777777775,1.0608719606852628,1.0899330378243053,0.6550470500172344,0.6306911063787323,0.8574502318512216,0.7728095593557095,0.6931471805599453
303,1.0,0.9966666666666667,0.6132207644131493,0.5714285714285714,0.6123411188953576,0.8327222885656032,0.9489795918367347,0.5,0.0033333333333333335,0.0,0.7976598792954321,0.19724885997313812,0.6801442392942677,0.6575426371635462,0.9597758438138939,0.7725255570814255,0.7817845416978931
304,0.6,0.9985714285714286,0.6421813658615028,0.7142857142857143,0.942452400477347,0.8722528852350764,0.5204081632653061,1.0,0.002857142857142857,0.14893617021276595,0.44413424926731854,0.2984493184059021,0.21930397082356975,0.21475421347062013,0.5419162108360218,0.24313669272180963,0.4481215980157475
305,0.8,1.0,0.48036705421932624,0.14285714285714285,0.0005293247685250746,0.7598922511869968,0.9591836734693877,0.0,0.006666666666666667,0.883248730964467,1.1139972075075892,2.5557159055192913,0.7077548117973204,0.7183424163442448,0.8544153281560676,0.7245250755281574,1.0433848664156706
306,0.0,0.9957142857142857,0.44185666489624853,0.14285714285714285,0.02782027820727584,0.7617774153150495,0.9387755102040817,0.0,0.0,0.11675126903553301,0.01388911216066715,0.0746492072419689,0.27881269727679525,0.28209729131616534,0.07410797215372185,0.25632366439987114,0.1477407991448454
307,0.0,1.0,0.43088862704005315,0.14285714285714285,0.7753042404760105,0.6600126393139902,0.8061224489795918,0.0,0.0,0.11675126903553301,0.21357410029805904,0.10396455898207067,0.4807503475141252,0.4558320034329623,0.1884006028703368,0.34748767425604354,0.3391291360053386
308,1.0,1.0,0.5749689454559583,1.0,0.7331755076463028,0.7693421133797427,0.9897959183673469,1.0,0.0,0.5800000000000001,0.4492677307665574,0.8152014382206767,1.6648552591064425,1.7038985493067582,0.644620139665285,1.6175346710703329,0.9468264752775002
309,0.8,1.0,0.6500322953734217,0.7142857142857143,0.7053279666197665,0.9060799284888849,0.9795918367346939,1.0,0.01,0.851063829787234,1.6563214983329508,4.284208966131187,1.0727798192382523,1.0530166951216526,1.285198244248522,1.1656986917742105,1.7682320512470902
310,0.2,0.9942857142857143,0.38580825912126526,0.7142857142857143,0.6521726801391337,0.8084834790127675,0.9183673469387755,0.0,0.0,0.14893617021276595,0.39786050872294504,0.004127076084354902,1.0226628786553833,1.0798372268896559,0.48285177172358457,0.6931471805599453,0.24486051881919813
311,0.0,0.9971428571428571,0.4430646420660186,0.5714285714285714,0.9999998718376543,0.6903436189849331,0.7755102040816326,0.0,0.0,0.17647058823529416,0.48550781578170077,0.5595314253703941,1.1668974652410546,1.1209385153733347,0.5346768395881706,0.7724634434924627,0.35320935096071554
312,0.4,0.9928571428571429,0.30409177489639083,0.14285714285714285,0.9655044968455465,0.7790642111104249,1.0,0.0,0.0,0.11675126903553301,0.11778303565638351,0.19658309662248127,0.5304789915408553,0.5324218097749752,0.2488960474166244,0.3478136026226802,0.1961307674167805
313,0.6,1.0,0.4575677226193867,0.5714285714285714,0.5755703665420596,0.8438723196458888,0.9285714285714286,0.75,0.005714285714285714,0.5222222222222221,0.2336148511815052,0.20364332803968896,0.863808546300531,0.8989378863379293,0.7102416139192453,0.5613369200674043,1.012938491105121
314,0.6,1.0,0.5421889760484211,1.0,0.12322285561698887,0.7860750925583277,0.8673469387755102,1.0,0.006666666666666667,0.125,0.5596157879354228,0.7788014445973022,0.7832236053660454,0.7673140769216645,0.7676802324225122,1.2350211198993488,1.0765467503699453
315,0.0,0.9885714285714285,0.395955972335467,0.7142857142857143,4.5950385496595914e-08,0.7988275096507942,0.8979591836734694,0.0,0.0,0.14893617021276595,0.1727126976873178,0.03891191474321097,0.11069483108917824,0.10139485891003362,0.09633110893843207,0.2175992794734781,0.20786203388531735
316,0.2,0.9933333333333333,0.19063083121740176,0.5714285714285714,0.04520591391177098,0.7606080212908168,0.9591836734693877,0.0,0.0,0.47777777777777775,0.20604911795490968,0.465590762421682,0.5329974970155049,0.5188475416368835,0.38027485927960586,0.7962387953127343,0.34912664138203753
317,0.0,0.9914285714285714,0.25735804212561153,1.0,0.002371091980518991,0.7399224531737891,0.9387755102040817,0.0,0.0,0.42000000000000004,0.37538765287088643,1.9257979404062178,0.1145890491664634,0.10682852726543127,0.32378707709389715,0.15401807992949768,0.15937482616132848
318,0.4,0.9971428571428571,0.4566138830679848,0.5714285714285714,0.2928091129699858,0.8161532805923546,0.7755102040816326,0.0,0.0,0.17647058823529416,0.18924199963852842,0.1954119070726025,0.22055465123495854,0.21261331309268397,0.36545977349446523,0.21583575907180655,0.2521438596602001
319,0.0,0.9942857142857143,0.4062811375479668,0.14285714285714285,0.7736999088386489,0.7898364992040827,0.0,0.0,0.0,0.11675126903553301,0.03922071315328127,0.17477487787110355,0.18990540222009666,0.17796080873362294,0.10648348040245006,0.29812874116992844,0.26067894567169936
320,0.2,0.9971428571428571,0.24670777260325727,0.8571428571428571,0.18179194395306808,0.8699068033451604,0.9693877551020408,0.5,0.0014285714285714286,0.2533333333333333,0.3063742054639334,0.266395333541618,0.18621068682374045,0.17664916924218915,0.3639653772014116,0.24089532092982177,0.13413112049981715
321,0.2,0.9966666666666667,0.01609254831883211,0.5714285714285714,0.4757439215467746,0.8003225641929449,0.9387755102040817,0.0,0.0,0.47777777777777775,0.34989525695335355,0.6476282720160813,0.4396671579551777,0.3909612671829234,0.29322225282739633,0.6931471805599453,0.46605911918281073
322,0.8,1.0,0.5456234583409845,0.5714285714285714,0.11043616975516701,0.8154760028462055,0.826530612244898,1.0,0.0033333333333333335,0.47777777777777775,0.3232270098711923,0.662372933558477,0.7196699901510435,0.6752636169744038,0.623786052762443,0.6931471805599453,0.7848810531801207
323,0.2,0.9928571428571429,0.36464368596772234,0.5714285714285714,0.26561520303035757,0.8661205951642412,0.846938775510204,0.3333333333333333,0.0014285714285714286,0.5222222222222221,0.3101549283038396,0.40970735968596106,0.11456678288691936,0.0953924262635197,0.271243346108621,0.1659481304391447,0.20037463444817855
324,0.6,0.9914285714285714,0.6498979781762377,0.8571428571428571,0.007649186810743558,0.910540511995022,0.9795918367346939,1.0,0.004285714285714286,0.2533333333333333,0.3848458209054287,0.27190597256750443,0.29163124811176283,0.28054994292690255,0.5108256237659907,0.29302025263634696,0.21592439002410543
325,0.6,0.9942857142857143,0.5573975564482494,0.14285714285714285,0.07352392047409495,0.866348511822944,0.0,0.6666666666666666,0.004285714285714286,0.11675126903553301,9.992007221626415e-16,0.10189142620031241,0.25010614763194466,0.2502417897517265,0.2256719976675684,0.2852950456427978,0.1781582360925254
326,0.0,0.99,0.35266615505892773,0.7142857142857143,1.72947166587889e-08,0.7353089376541739,0.5204081632653061,0.0,0.0,0.14893617021276595,0.04225980928988261,0.13112874000998676,0.025307256403812792,0.022098033776544998,0.13062018241706422,0.10730675205216796,0.136939968101648
327,0.4,0.9971428571428571,0.5335091793596183,0.14285714285714285,0.12397027802936156,0.8186011166456844,0.0,1.0,0.0014285714285714286,0.11675126903553301,0.023167059281534418,0.015733206824999697,0.06639264570410722,0.05884694435812016,0.17384692980298236,0.10413029415879976,0.30874685511385414
328,0.2,0.9957142857142857,0.4789945415692862,0.14285714285714285,0.008394690298579865,0.8073934021054305,0.24489795918367352,0.0,0.0,0.11675126903553301,0.0863846141988207,0.11576417209615418,0.4159252368542066,0.41844382607807956,0.1423162221802555,0.35322104210422556,0.19622477574278469
329,0.4,0.9985714285714286,0.6313492615826177,0.5714285714285714,0.2405404092593788,0.9623735531715044,0.9693877551020408,0.3333333333333333,0.0,0.5222222222222221,0.665748206371831,0.3182735982729157,0.6156779347781117,0.6339852105161853,0.6763400622435641,0.5461432044062399,0.32719528697478184
330,0.4,0.9985714285714286,0.7295715070280236,0.7142857142857143,0.1114275855078547,0.9581073482727297,0.8979591836734694,0.5,0.0014285714285714286,0.14893617021276595,0.454945165371534,0.25303523505142683,0.25002940707104987,0.25176080476380125,0.36545977349446523,0.22220772147927914,0.2498047561265514
331,0.2,0.9957142857142857,0.5088191126637027,0.5714285714285714,0.20280158943859417,0.8408022106460363,0.846938775510204,0.5,0.0,0.5222222222222221,0.13353139262452263,0.09265695136006316,0.058559684952667904,0.04702142171412393,0.20633643299782845,0.1349902196829689,0.15403479257773933
332,0.8,0.9966666666666667,0.5255771453802307,0.14285714285714285,0.3484078923803222,0.829539458243919,1.0,0.6666666666666666,0.016666666666666666,0.883248730964467,4.875197323201151,2.868970431009802,1.7752415856530874,1.7780450697188535,2.145399509471633,1.5083247831175817,1.2559954696047917
333,0.0,0.9933333333333333,0.3720936851975949,0.5714285714285714,0.0036360271105848607,0.7750431228820684,0.7551020408163265,0.0,0.0,0.1351351351351351,0.2902298445305796,0.007962529436980609,0.0678534038889598,0.05748898835640656,0.2392296890658341,0.2058018463237538,0.5685198677552112
334,0.4,1.0,0.47793444970585086,0.14285714285714285,0.020679519983125005,0.6982012978997,0.9591836734693877,0.5,0.0033333333333333335,0.883248730964467,0.9555114450274363,0.5019068681304205,0.7490040965957702,0.7280668935832835,0.8109302162163288,0.9360240020569845,1.117281972971662
335,0.4,1.0,0.5116893392322279,0.5714285714285714,0.0017680552888257317,0.6904844518281534,0.9693877551020408,1.0,0.0,0.47777777777777775,0.7720411230296084,0.49915779969250335,0.16145358667329843,0.14230560452283442,0.4418327522790392,0.3462629543916735,0.44164434330874963
336,0.6,1.0,0.5707833207444887,0.7142857142857143,0.13895717828030107,0.7707292507355661,1.0,1.0,0.0033333333333333335,0.851063829787234,2.8622008809294686,2.9979778402430557,2.495532720264269,2.6724549802524495,1.9404004932443437,2.23482846180013,2.240779473269287
337,0.0,0.9985714285714286,0.4464241933026626,0.8571428571428571,0.0034926087757245483,0.7346642886790706,0.8061224489795918,0.0,0.0,0.2533333333333333,0.31329464830850723,0.14016942592284756,0.23242681010273566,0.2293703419449347,0.38027485927960586,0.26551454230091776,0.19926192826143824
338,0.4,1.0,0.5474647272559349,1.0,0.03090795825144954,0.8266329838721744,0.8673469387755102,1.0,0.0,0.125,0.5184884965115598,0.9496249054283801,1.742072106324609,1.8411977446804138,0.8056251639866356,1.1835421225758127,1.318075964463691
339,0.6,0.9928571428571429,0.6755219967842903,0.5714285714285714,0.4241134840477997,0.9364012916475088,1.0,0.6666666666666666,0.004285714285714286,0.5222222222222221,1.3121863889661687,0.8404542999470497,0.6864545031304832,0.7492861675344953,0.8339197344410274,0.4876076273792784,0.8286439289582711
340,0.6,0.9971428571428571,0.40976488228427255,0.7142857142857143,0.9444697638809517,0.8426424671890702,0.5204081632653061,0.0,0.0,0.14893617021276595,0.593517339611104,0.493152050072895,0.7378461948929634,0.7844873697302495,0.7211602167876193,0.5650089006144813,1.4293468176667994
341,0.8,1.0,0.5316166326190567,0.5714285714285714,0.9997334673199982,0.7665453446652032,0.9489795918367347,1.0,0.0,0.5222222222222221,0.8178506590609026,1.0627828270945265,0.7315750821017514,0.7312550988434043,0.6729444732424258,0.658752487447547,0.5911800979049173
342,0.4,0.9985714285714286,0.4257457886524826,0.8571428571428571,0.7975783474891595,0.9264861391353612,0.9081632653061225,0.0,0.0,0.2533333333333333,0.25951119548508456,0.5974106960134754,0.43851194338689786,0.42324740083445567,0.37821546566078884,0.3361243156894097,0.29531529304342774
343,0.4,0.9985714285714286,0.6257819838209273,0.8571428571428571,0.046686366775104626,0.9198083873171153,0.7959183673469388,1.0,0.0014285714285714286,0.2533333333333333,0.48550781578170077,0.49561486450113434,0.29818453495459857,0.2906143603199492,0.5697681593994407,0.3034832021495372,0.8022653579160277
344,0.2,1.0,0.466591942709603,0.8571428571428571,0.9979344296826936,0.6433752932293544,0.7959183673469388,0.0,0.0,0.2533333333333333,0.702716631576096,0.5354598200271135,0.26449695271242235,0.23630532967948717,0.732588912611242,0.22190323871336096,0.5808086289206602
345,0.2,0.9957142857142857,0.45231148986059067,0.7142857142857143,0.0036586323223658512,0.734195688079767,0.5204081632653061,0.0,0.0,0.14893617021276595,0.08701137698962981,0.09959203200043823,0.4615254400811489,0.474351614376219,0.2933478099874583,0.43875518499033694,0.3323999997832469
346,0.2,0.9842857142857143,0.5218554414744485,0.14285714285714285,0.03819971320123483,0.9188052049626445,0.0,0.2,0.0014285714285714286,0.11675126903553301,0.02797385204240618,0.07558293702504172,0.08639731171527501,0.08126591259423115,0.052367985517315925,0.14564950359098872,0.11706681197336816
347,0.2,0.9914285714285714,0.4977720217380833,1.0,0.0002892983830418139,0.8464486490426983,0.8571428571428572,0.0,0.0,0.42000000000000004,0.2719337154836418,0.15207723563263814,0.0657361206391919,0.0575761710284182,0.1945507253203666,0.13934589275087697,0.23974315341017588
