instances,feature_kDN,feature_DS,feature_TD_P,feature_TD_U,feature_CLD,feature_N1,feature_N2,feature_LSR,feature_Harmfulness,feature_Usefulness,algo_bagging,algo_dummy,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
201,0.0,0.0,0.9,0.9,0.49906591855716315,0.0,0.32979457234865994,0.9137540065220008,0.0,0.9186507936507936,9.992007221626415e-16,0.6856751657212442,0.0022999029229298154,0.6843610602256226,9.992007221626415e-16,0.032260862218221435,0.6931471805599453,0.03169927103807946
202,0.0,0.9623430962343096,0.2,0.2,0.4943139599061285,0.0,0.1169848496039233,0.897300513136043,0.0,0.877016129032258,9.992007221626415e-16,0.7006754469807368,3.3513032285849824e-06,0.7040201006500235,9.992007221626415e-16,9.992007221626415e-16,0.7448642294115542,6.8208365352641846e-06
203,0.0,0.0,0.9,0.9,0.5124908544393536,0.0,0.03564466822158896,0.7689600779330592,0.0,0.8313492063492063,9.992007221626415e-16,0.6856751657212442,2.917801735187156e-06,0.7208001875586847,9.992007221626415e-16,0.009569451016150672,0.6188724333397638,3.0087043967342197e-14
204,0.0,0.029288702928870314,1.0,1.0,0.48072690307218263,0.0,0.07127555279340403,0.8630265244067403,0.0,0.8608870967741935,0.020619287202735703,0.7031975164134467,2.9675993807397372e-06,0.6480050198178621,9.992007221626415e-16,0.07649760636417621,0.6710405951539542,1.0000001482835065e-07
205,0.0,0.6401673640167365,0.9,0.9,0.5053453924123584,0.0,0.27366547100510374,0.9271075432733485,0.0,0.9737903225806451,0.016529301951210582,0.7031975164134467,0.03523618711571999,0.7095396146176672,9.992007221626415e-16,0.22780661363347082,0.7196896456847514,0.27718554208512125
206,0.0,0.6401673640167365,0.9,0.9,0.5040327055053957,0.0,0.15621380498192894,0.914784346727445,0.0,0.8528225806451613,9.992007221626415e-16,0.7006754469807368,0.012180367043901822,0.7025547256124767,9.992007221626415e-16,0.10212236306397902,0.732048097982455,1.3446587635405854e-05
207,0.0,0.5146443514644352,0.8,0.8,0.49278013440569635,0.0,0.08423503474181027,0.8216570503188756,0.0,0.8253968253968254,9.992007221626415e-16,0.6856751657212442,0.01583277848820125,0.6539829035397676,9.992007221626415e-16,0.08268923663878151,0.7414677672751326,3.0087043967342197e-14
208,0.6,0.0,0.9,0.9,0.49895214769349827,0.3333333333333333,0.6373153859522099,0.980410840105308,0.0,0.9761904761904762,9.992007221626415e-16,0.6856751657212442,0.018749028175337298,0.6883664588487326,2.003253604448512e-06,0.04445176257083381,0.7361966155911577,0.5276984171720238
209,0.0,0.6401673640167365,0.9,0.9,0.5040327906155151,0.0,0.22688381861258589,0.9300801315931764,0.0,0.9012096774193549,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.6822544650971317,9.992007221626415e-16,0.019231361927887644,0.6931471805599453,0.0013579369295261003
210,0.0,0.40585774058577406,0.8,0.8,0.5099226449639058,0.0,0.04591118205669287,0.8087478803925421,0.0,0.7842741935483871,9.992007221626415e-16,0.7006754469807368,0.003430216033396624,0.7354164311435779,9.992007221626415e-16,0.010638398205055754,0.604426772798228,1.0000001482835065e-07
211,0.0,0.5523012552301255,1.0,1.0,0.4979084808549228,0.0,0.16794329180873735,0.9532647335034555,0.0,0.8273809523809523,9.992007221626415e-16,0.6856751657212442,0.004486987566576569,0.6851825941029461,9.992007221626415e-16,0.038839833316263894,0.6646096541549762,2.357089013570255e-06
212,0.0,0.0,0.9,0.9,0.5185901004248836,0.0,0.03450062709017798,0.8059804335328951,0.0,0.8492063492063492,0.016529301951210582,0.6856751657212442,2.917801735187156e-06,0.6882134284442027,9.992007221626415e-16,0.037740327982847086,0.5986198179211049,1.617039835367848e-12
213,0.0,0.0,0.9,0.9,0.5013908716046889,0.0,0.17472770439317498,0.8658489348042626,0.0,0.9047619047619048,9.992007221626415e-16,0.6856751657212442,2.917801735187156e-06,0.7001569378397559,9.992007221626415e-16,0.02139118998131756,0.6806338991617337,1.3524883173198784e-07
214,0.0,0.029288702928870314,1.0,1.0,0.4970291244992926,0.0,0.07416609370950844,0.8749908492427448,0.0,0.872983870967742,9.992007221626415e-16,0.7006754469807368,3.3513032285849824e-06,0.7043258653180862,9.992007221626415e-16,0.04445176257083381,0.6577634316453896,0.0021790860530769077
215,0.0,0.0,0.9,0.9,0.5050410102583002,0.0,0.09437737805387858,0.8168670621930774,0.0,0.7718253968253969,9.992007221626415e-16,0.6856751657212442,2.917801735187156e-06,0.7006861932534507,9.992007221626415e-16,9.992007221626415e-16,0.672729326105281,3.0087043967342197e-14
216,0.0,0.0,0.9,0.9,0.5123734840483314,0.0,0.07418275065763502,0.8899971786982788,0.0,0.8333333333333334,9.992007221626415e-16,0.6856751657212442,0.0022999029229298154,0.7033326783731467,9.992007221626415e-16,0.013698844358161915,0.6113800080514574,5.394188430718955e-10
217,0.0,0.0,0.9,0.9,0.5155477929493644,0.0,0.035052857794212744,0.874141531510179,0.0,0.8472222222222222,9.992007221626415e-16,0.6831968497067772,0.0022999029229298154,0.707466050995045,9.992007221626415e-16,0.03460552917747561,0.6044980433683926,9.780520838143855e-11
218,0.2,0.029288702928870314,1.0,1.0,0.4994353640207006,0.0,0.42996274756659747,0.9604840590564369,0.0,0.8649193548387097,9.992007221626415e-16,0.7031975164134467,0.0057156730299170715,0.718254699968646,9.992007221626415e-16,0.026811257450656815,0.7306729069266147,0.016513559141653325
219,0.0,0.029288702928870314,1.0,1.0,0.4869297580956967,0.0,0.08432777829148896,0.779494404852605,0.0,0.7943548387096774,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.7090885280900147,9.992007221626415e-16,0.006825965070399871,0.7735792464372819,4.173846710000337e-07
220,0.0,0.5146443514644352,0.8,0.8,0.487262056135082,0.0,0.028829831592994903,0.9504255860090542,0.0,0.873015873015873,9.992007221626415e-16,0.6856751657212442,0.003990772180421749,0.6477341100363477,9.992007221626415e-16,0.019231361927887644,0.7295930163752206,1.0292420343261965e-05
221,0.0,0.6401673640167365,0.9,0.9,0.5071242331162787,0.0,0.0317007751606353,0.8927614228738963,0.0,0.9536290322580645,9.992007221626415e-16,0.7006754469807368,0.003432536956734572,0.7208492056971252,9.992007221626415e-16,0.013698844358161915,0.6553271606066997,0.009500714481728125
222,0.0,0.40585774058577406,0.8,0.8,0.5100116561735265,0.0,0.0738495465132093,0.7799218576684518,0.0,0.8629032258064516,9.992007221626415e-16,0.7031975164134467,0.0025419955215769613,0.7618042688912287,9.992007221626415e-16,0.009569451016150672,0.6505538731374865,1.0000001482835065e-07
223,0.0,0.5523012552301255,1.0,1.0,0.49442042839098044,0.0,0.16164554960304978,0.8977548495289622,0.0,0.8670634920634921,9.992007221626415e-16,0.6856751657212442,0.003099384955682705,0.6760725568868226,9.992007221626415e-16,0.09937674715612174,0.6931471805599453,8.559819519860323e-14
224,0.0,0.0,0.9,0.9,0.49787142204768353,0.0,0.31929522544284517,0.9463626734533112,0.007936507936507936,0.9404761904761905,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.6821526664458654,9.992007221626415e-16,0.038839833316263894,0.6698867594744773,0.2687974800723978
225,0.0,0.40585774058577406,0.8,0.8,0.5086198668083062,0.0,0.051471332800308134,0.8363573443090324,0.0,0.8185483870967742,9.992007221626415e-16,0.7006754469807368,0.00800757334030296,0.6925241931720458,9.992007221626415e-16,9.992007221626415e-16,0.6817912469105101,1.0000001482835065e-07
226,0.6,0.9748953974895398,1.0,1.0,0.5035430727934733,1.0,0.5675299022201514,0.9631563199855906,0.0020161290322580645,1.0,0.033336420267591836,0.7006754469807368,0.003432536956734572,0.700120561260743,7.305435585983714,0.3665496918584908,0.7103742153298691,0.7615303759449505
227,0.0,0.5523012552301255,1.0,1.0,0.4959157536721408,0.0,0.24290633185925203,0.9524005911313175,0.0,0.9662698412698413,9.992007221626415e-16,0.6856751657212442,0.004106928036005919,0.6821801979820729,9.992007221626415e-16,0.010638398205055754,0.6773998706083836,0.026474893854341482
228,0.0,0.5146443514644352,0.8,0.8,0.489615142409831,0.0,0.020265566007445446,0.7807663541133125,0.0,0.8313492063492063,9.992007221626415e-16,0.6856751657212442,0.0032122321369020723,0.6788301697478111,9.992007221626415e-16,0.009569451016150672,0.7469838681547084,3.0087043967342197e-14
229,0.0,0.6401673640167365,0.9,0.9,0.5033043212221534,0.0,0.0339306025422732,0.9217549622568911,0.0,0.8608870967741935,9.992007221626415e-16,0.7031975164134467,2.975573225371538e-06,0.7289376108184785,9.992007221626415e-16,9.992007221626415e-16,0.6237092727777438,4.259942513429623e-06
230,0.0,0.6401673640167365,0.9,0.9,0.5046960372632743,0.0,0.06204077137549335,0.896601649875961,0.0,0.844758064516129,9.992007221626415e-16,0.7006754469807368,0.0025979981025060265,0.7304208395189165,9.992007221626415e-16,0.006825965070399871,0.61731839818842,3.5465348826371593e-06
231,0.0,0.5146443514644352,0.8,0.8,0.4895053973389543,0.0,0.06683620766829734,0.8547649761618538,0.0,0.8095238095238095,9.992007221626415e-16,0.6856751657212442,0.0031001961182644876,0.6760369251465889,9.992007221626415e-16,9.992007221626415e-16,0.7162123304754012,3.0087043967342197e-14
232,0.0,0.0,0.9,0.9,0.5039530923325796,0.0,0.09280658842684841,0.9016549434130108,0.0,0.8095238095238095,9.992007221626415e-16,0.6856751657212442,2.917801735187156e-06,0.6910098182804387,9.992007221626415e-16,0.038839833316263894,0.6931471805599453,1.7660317652868308e-11
233,0.0,0.5523012552301255,1.0,1.0,0.49512427447112123,0.0,0.08498065992354897,0.9112223701629585,0.0,0.9404761904761905,9.992007221626415e-16,0.6856751657212442,0.0033321785194180644,0.6881453690852319,9.992007221626415e-16,0.048790164169432056,0.6678375727057503,0.022832145615025987
234,0.0,0.5146443514644352,0.8,0.8,0.49225569832802735,0.0,0.07951415885221413,0.831575696868494,0.0,0.7757936507936508,9.992007221626415e-16,0.6856751657212442,3.0129562591752376e-06,0.6661607344156408,9.992007221626415e-16,9.992007221626415e-16,0.7085262677004887,3.0087043967342197e-14
235,0.0,0.029288702928870314,1.0,1.0,0.4823399315253659,0.0,0.0439052544965538,0.8038901547737155,0.0,0.8366935483870968,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6515057009228604,9.992007221626415e-16,0.026811257450656815,0.671273118988402,1.0000001482835065e-07
236,0.0,0.029288702928870314,1.0,1.0,0.4873352469027971,0.0,0.007999827654508018,0.8043120002739395,0.0,0.7903225806451613,9.992007221626415e-16,0.7006754469807368,0.004189571580030235,0.6612335966367472,9.992007221626415e-16,0.005305052229693229,0.6669665891899502,1.0000001482835065e-07
237,0.0,0.029288702928870314,1.0,1.0,0.49587491209872936,0.0,0.06387601464403114,0.8676979474591617,0.0,0.8588709677419355,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6761465305076212,9.992007221626415e-16,0.01600034134644119,0.6587468428956628,1.0000001482835065e-07
238,0.0,0.0,0.9,0.9,0.5075512970076697,0.0,0.2440461858840005,0.8669016853456365,0.0,0.8214285714285714,9.992007221626415e-16,0.6856751657212442,0.018749028175337298,0.7165682547147925,9.992007221626415e-16,0.020619287202735703,0.6421445352701645,3.169908779914771e-12
239,0.0,0.029288702928870314,1.0,1.0,0.4790859967265396,0.0,0.08715420850377675,0.7860288379345592,0.0,0.875,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6548887448864754,9.992007221626415e-16,0.04445176257083381,0.799366757011924,1.0000001482835065e-07
240,0.0,0.0,0.9,0.9,0.5001402195868736,0.0,0.13738096578937398,0.8877456191649014,0.0,0.9067460317460317,9.992007221626415e-16,0.6831968497067772,0.00432656392797131,0.6906366549499521,9.992007221626415e-16,0.028987536873252298,0.6931471805599453,5.089199630230803e-09
241,0.0,0.029288702928870314,1.0,1.0,0.49039788007060847,0.0,0.0759202441512713,0.8028023966858437,0.0,0.7741935483870968,9.992007221626415e-16,0.7031975164134467,2.9675993807397372e-06,0.6682580374878012,9.992007221626415e-16,9.992007221626415e-16,0.7707016963669927,1.0000001482835065e-07
242,0.0,0.029288702928870314,1.0,1.0,0.4890832390559199,0.0,0.07547065890833915,0.8555739523580126,0.0,0.7842741935483871,9.992007221626415e-16,0.7006754469807368,0.0032937908511166364,0.7010933404851278,9.992007221626415e-16,9.992007221626415e-16,0.7705662163303381,1.0000001482835065e-07
243,0.6,0.6401673640167365,0.9,0.9,0.5006905592693858,0.5,0.5970444790233946,0.9831699885853926,0.046370967741935484,0.8931451612903226,0.325422400434628,0.7006754469807368,2.975573225371538e-06,0.7128436825341852,0.039682486212118014,0.48145732930682217,0.709659761707945,0.46384745233464586
244,0.0,0.5523012552301255,1.0,1.0,0.4949769961225736,0.0,0.10444731310435951,0.8804109328603247,0.0,0.7896825396825397,9.992007221626415e-16,0.6856751657212442,0.003223650872650248,0.6735334105316799,9.992007221626415e-16,9.992007221626415e-16,0.6555117749971097,3.0087043967342197e-14
245,0.0,0.6401673640167365,0.9,0.9,0.5038848033082388,0.0,0.0961515593144795,0.9198064340272036,0.0,0.8407258064516129,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7025075322952751,9.992007221626415e-16,0.08712297565356801,0.6931471805599453,1.8796461433671645e-05
246,0.0,0.029288702928870314,1.0,1.0,0.485452498703817,0.0,0.04345323210332974,0.867757237107848,0.0,0.8205645161290323,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6995293239211067,9.992007221626415e-16,0.013698844358161915,0.6433799243338121,2.1799555472105378e-07
247,0.4,0.029288702928870314,1.0,1.0,0.5005070901023585,0.5,0.6972830790086909,0.9932463388209554,0.004032258064516129,0.9919354838709677,0.3953127366441464,0.7006754469807368,0.016427675167069333,0.7025952647414795,0.00794033651781563,1.1895840668738362,0.7138946613478153,0.6767523340441188
248,0.0,0.029288702928870314,1.0,1.0,0.48067610818152573,0.0,0.10456245742588577,0.8294691671400038,0.0,0.8548387096774194,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.6479615886593493,9.992007221626415e-16,0.03346770416149461,0.7974910425421727,4.061257157034261e-07
249,0.0,0.5523012552301255,1.0,1.0,0.4937081440183993,0.0,0.04282637772910225,0.8682646002332091,0.0,0.7757936507936508,9.992007221626415e-16,0.6856751657212442,0.01583277848820125,0.6881689118847348,9.992007221626415e-16,9.992007221626415e-16,0.6931471805599453,3.0087043967342197e-14
250,0.0,0.5523012552301255,1.0,1.0,0.49465459074678375,0.0,0.11552203454351595,0.8814651699551204,0.0,0.7559523809523809,9.992007221626415e-16,0.6856751657212442,0.004486987566576569,0.6912276848835609,9.992007221626415e-16,9.992007221626415e-16,0.6931471805599453,3.0087043967342197e-14
251,0.0,0.6401673640167365,0.9,0.9,0.5056330361686995,0.0,0.04131735142286119,0.8768404871683353,0.0,0.8346774193548387,9.992007221626415e-16,0.7031975164134467,0.002652459474350465,0.7030268584361175,9.992007221626415e-16,0.028987536873252298,0.7404435618855337,4.4306751579805834e-07
252,0.2,0.0,0.9,0.9,0.5177158104521923,0.0,0.36583981289334355,0.9640391589988001,0.0,0.9166666666666666,0.1823215567939546,0.6856751657212442,0.006124606284163196,0.7470393919168232,9.992007221626415e-16,0.2113090936672069,0.7201004947716616,0.005050676685986084
253,0.2,0.0,0.9,0.9,0.4974477662702319,0.3333333333333333,0.21665188110620948,0.959121216041914,0.00992063492063492,0.9722222222222222,9.992007221626415e-16,0.6831968497067772,2.917801735187156e-06,0.6835763441193109,1.5543122344752203e-15,0.16666453393127628,0.6931471805599453,0.4829063399103039
254,0.0,0.029288702928870314,1.0,1.0,0.4961997951937571,0.0,0.12043219417768802,0.9041064394923416,0.0,0.7762096774193549,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.7032872397258786,9.992007221626415e-16,0.10272458560285784,0.7451698845444651,1.7504132032584937e-07
255,0.0,0.5146443514644352,0.8,0.8,0.48739151808139747,0.0,0.16851764089556254,0.9506931110132568,0.0,0.8849206349206349,9.992007221626415e-16,0.6831968497067772,3.0129562591752376e-06,0.6484316692383141,9.992007221626415e-16,0.09050650214348638,0.7302659094766162,1.409959092762781e-05
256,0.0,0.0,0.9,0.9,0.5043397652691174,0.0,0.0598490630850288,0.827731592253447,0.0,0.8293650793650793,9.992007221626415e-16,0.6856751657212442,0.0022999029229298154,0.7043575566128327,9.992007221626415e-16,0.09179893798844888,0.7344069565012425,2.875480964861649e-10
257,0.0,0.0,0.9,0.9,0.5058923614770429,0.0,0.021790763007385916,0.8681328204663481,0.0,0.8134920634920635,9.992007221626415e-16,0.6856751657212442,0.0030414129311937582,0.6978364526593709,9.992007221626415e-16,0.037740327982847086,0.6432432476478219,1.3878342919423073e-11
258,0.0,0.0,0.9,0.9,0.4987766257519638,0.0,0.14360805053637105,0.9220837592420389,0.0,0.9027777777777778,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.6746798870359332,9.992007221626415e-16,0.1380384823453844,0.6659285063685547,6.328171842171967e-06
259,0.0,0.0,0.9,0.9,0.5143866899812932,0.0,0.039824848779325794,0.7514831457191858,0.0,0.8293650793650793,9.992007221626415e-16,0.6856751657212442,0.0030145057112192578,0.7268828440488286,9.992007221626415e-16,0.005305052229693229,0.6119971005456768,7.946778793726052e-10
260,0.0,0.029288702928870314,1.0,1.0,0.500767171776137,0.0,0.2875833652851095,0.9544522162827008,0.0,0.9254032258064516,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.7088274741246331,9.992007221626415e-16,0.009569451016150672,0.7252338776206856,0.008394493065558515
261,0.0,0.40585774058577406,0.8,0.8,0.5098902767208159,0.0,0.06511713160944355,0.8582285313645748,0.0,0.8306451612903226,9.992007221626415e-16,0.7006754469807368,0.003312462811097207,0.7309859076698444,9.992007221626415e-16,0.11342159777075522,0.7504734852184354,1.0000001482835065e-07
262,0.0,0.5146443514644352,0.8,0.8,0.49055946870501443,0.0,0.09754542971581848,0.8199690689346959,0.0,0.7956349206349207,9.992007221626415e-16,0.6856751657212442,0.0050640106249037,0.6629377259705986,9.992007221626415e-16,0.006825965070399871,0.7307660122477345,3.0087043967342197e-14
263,0.0,0.029288702928870314,1.0,1.0,0.48201346845565174,0.0,0.04282952617734803,0.8005346833910032,0.0,0.8407258064516129,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.6509692044098426,9.992007221626415e-16,0.06474700687457638,0.8010547704959696,0.0001730585159416851
264,0.0,0.0,0.9,0.9,0.508480926969308,0.0,0.024289368568684244,0.7875168855619132,0.0,0.7837301587301587,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.7108305376802193,9.992007221626415e-16,0.009569451016150672,0.6281913356054124,3.0087043967342197e-14
265,0.0,0.029288702928870314,1.0,1.0,0.49391151073581946,0.0,0.2111153099525831,0.8899526088966807,0.0,0.8245967741935484,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.6702258180738966,9.992007221626415e-16,0.009569451016150672,0.7596012071899714,1.0000001482835065e-07
266,0.0,0.40585774058577406,0.8,0.8,0.5110584162390024,0.0,0.07745343057489584,0.7660872702365096,0.0,0.8467741935483871,9.992007221626415e-16,0.7006754469807368,0.0015599230469732525,0.6853519674715717,9.992007221626415e-16,0.028987536873252298,0.7797390373524139,1.0000001482835065e-07
267,0.0,0.5523012552301255,1.0,1.0,0.49436067634774844,0.0,0.03688444866053431,0.881296327701212,0.0,0.8809523809523809,9.992007221626415e-16,0.6831968497067772,3.0129562591752376e-06,0.6739231984753196,9.992007221626415e-16,0.09343911011542555,0.6931471805599453,1.376232461326291e-12
268,0.0,0.029288702928870314,1.0,1.0,0.49608275178692807,0.0,0.12919180862273305,0.9030580657700926,0.0,0.8830645161290323,9.992007221626415e-16,0.7006754469807368,0.003996835280810006,0.6857263568195212,9.992007221626415e-16,0.09097177820572676,0.7507538201368505,1.6359049454472035e-06
269,0.0,0.029288702928870314,1.0,1.0,0.49043985184101113,0.0,0.21062415102998888,0.9422264329368686,0.008064516129032258,0.9133064516129032,9.992007221626415e-16,0.7006754469807368,0.016427675167069333,0.700676206024177,9.992007221626415e-16,0.11066556788751943,0.7784250192183416,0.08749060156058376
270,0.0,0.40585774058577406,0.8,0.8,0.5075051004817753,0.0,0.07246796216554408,0.8400911648505621,0.0,0.8185483870967742,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7409140617169949,9.992007221626415e-16,9.992007221626415e-16,0.7499688310823599,1.0000001482835065e-07
271,0.0,0.0,0.9,0.9,0.49917830194860857,0.0,0.22991577278711706,0.9383535528683714,0.007936507936507936,0.9226190476190477,9.992007221626415e-16,0.6831968497067772,2.917801735187156e-06,0.6790369586257053,9.992007221626415e-16,9.992007221626415e-16,0.7276382735261409,0.061642846910124845
272,0.0,0.40585774058577406,0.8,0.8,0.5089912287483963,0.0,0.08345259823610252,0.8318394072226138,0.0,0.782258064516129,9.992007221626415e-16,0.7006754469807368,0.007096331693063577,0.7381111562117642,9.992007221626415e-16,9.992007221626415e-16,0.6791501028546365,1.0000001482835065e-07
273,0.4,0.029288702928870314,1.0,1.0,0.4963161032097022,0.0,0.42418171281322203,0.955635964044161,0.02620967741935484,0.9616935483870968,0.020619287202735703,0.7006754469807368,0.008390657046101873,0.7017319986644344,0.00026045294941376364,0.019231361927887644,0.7496116163506161,0.30722475772720925
274,0.0,0.029288702928870314,1.0,1.0,0.4847050835610732,0.0,0.06948212510680463,0.8601964554093419,0.0,0.8266129032258065,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6666312899476373,9.992007221626415e-16,0.06996953829839132,0.7862028556679697,3.3876415004721173e-07
275,0.4,0.6401673640167365,0.9,0.9,0.5040085960126097,0.0,0.3032745497917442,0.9495986629671346,0.010080645161290322,0.9556451612903226,9.992007221626415e-16,0.7006754469807368,0.03523618711571999,0.6873755205953117,9.992007221626415e-16,0.09097177820572676,0.7091403005069478,0.06284332822865879
276,0.2,0.029288702928870314,1.0,1.0,0.49704184428715137,0.0,0.17226741644512544,0.9522282878063196,0.0,0.9435483870967742,9.992007221626415e-16,0.7031975164134467,0.00330851292598442,0.684216984211263,9.992007221626415e-16,0.005305052229693229,0.7425409256801602,0.002934134892958546
277,0.0,0.5146443514644352,0.8,0.8,0.490335112689127,0.0,0.34525781947622103,0.9483982568986907,0.0,0.9662698412698413,9.992007221626415e-16,0.6856751657212442,0.004225027949310782,0.6563264148040346,9.992007221626415e-16,0.013698844358161915,0.7431235740111357,0.06017227504496905
278,0.0,0.40585774058577406,0.8,0.8,0.5129196942005211,0.0,0.0897131924388439,0.8353789032244218,0.0,0.8467741935483871,0.020619287202735703,0.7006754469807368,0.0013407400280599964,0.7619689477861359,9.992007221626415e-16,0.006825965070399871,0.631467271856751,1.485510175677295e-06
279,0.0,0.40585774058577406,0.8,0.8,0.511881606585938,0.0,0.16670740575409282,0.8917266145586692,0.0,0.8165322580645161,9.992007221626415e-16,0.7006754469807368,0.003312462811097207,0.7390001085222782,9.992007221626415e-16,0.02139118998131756,0.6636581468624478,2.5247145008707414e-07
280,0.0,0.029288702928870314,1.0,1.0,0.4869701694838191,0.0,0.04935891491924593,0.7831444712410272,0.0,0.8225806451612903,9.992007221626415e-16,0.7006754469807368,0.015393185243144418,0.6620947961036557,9.992007221626415e-16,0.038839833316263894,0.7788984028385221,1.0000001482835065e-07
281,0.0,0.0,0.9,0.9,0.5042902311805031,0.0,0.08492498984696684,0.8926739512522615,0.0,0.8194444444444444,9.992007221626415e-16,0.6856751657212442,0.002500714766018952,0.6858275261374768,9.992007221626415e-16,0.07052974183341579,0.7058191937351799,3.0087043967342197e-14
282,0.0,0.5523012552301255,1.0,1.0,0.49647501513051756,0.0,0.1493125426806864,0.9090775843072147,0.0,0.7837301587301587,9.992007221626415e-16,0.6831968497067772,0.01583277848820125,0.6794247580869438,9.992007221626415e-16,9.992007221626415e-16,0.6757981485010723,1.7386092565631464e-13
283,0.0,0.0,0.9,0.9,0.51525911669784,0.0,0.05182441072070276,0.7595504038982873,0.0,0.8472222222222222,9.992007221626415e-16,0.6831968497067772,2.917801735187156e-06,0.7236496861581171,9.992007221626415e-16,9.992007221626415e-16,0.6110628782554339,5.673239655834711e-14
284,0.0,0.40585774058577406,0.8,0.8,0.5105364379025539,0.0,0.11522150317893509,0.921791912893822,0.0,0.9112903225806451,9.992007221626415e-16,0.7006754469807368,0.003312462811097207,0.7207947028514686,9.992007221626415e-16,0.010638398205055754,0.6395363940757012,0.0009707767294345985
285,0.2,0.5523012552301255,1.0,1.0,0.4964576474382183,0.5,0.14585054713767787,0.9715035826361277,0.001984126984126984,0.9722222222222222,9.992007221626415e-16,0.6856751657212442,0.006329614644015016,0.6833895027168942,9.992007221626415e-16,0.020619287202735703,0.6707631828749447,0.3100296331779624
286,0.0,0.40585774058577406,0.8,0.8,0.5098555827446151,0.0,0.07772762404450606,0.8471746571352994,0.0,0.8044354838709677,9.992007221626415e-16,0.7006754469807368,0.003430216033396624,0.7045540763383007,9.992007221626415e-16,9.992007221626415e-16,0.6174247093629729,1.0000001482835065e-07
287,0.0,0.0,0.9,0.9,0.5064165807922485,0.0,0.026580239150640783,0.8621587976219661,0.0,0.8531746031746031,0.028170876966696335,0.6856751657212442,0.003494685495917951,0.6936949743181243,9.992007221626415e-16,0.11066556788751943,0.7050145928749919,3.0087043967342197e-14
288,0.0,0.0,0.9,0.9,0.5008077157105457,0.0,0.13031707393249836,0.9613672461037158,0.0,0.8869047619047619,0.022858138076050208,0.6856751657212442,0.002500714766018952,0.679887371984636,9.992007221626415e-16,0.058840500022933465,0.67961785646531,0.005281507946826273
289,0.0,0.0,0.9,0.9,0.503919637358253,0.0,0.03638025636586095,0.8714511374029646,0.0,0.7936507936507937,9.992007221626415e-16,0.6856751657212442,0.013159139107822258,0.6926347988734946,9.992007221626415e-16,9.992007221626415e-16,0.6931471805599453,5.072608999513627e-13
290,0.0,0.6401673640167365,0.9,0.9,0.5078580079013915,0.0,0.07476545497735398,0.8548624733891703,0.0,0.7883064516129032,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7343974314311207,9.992007221626415e-16,9.992007221626415e-16,0.6177526801017518,1.0000001482835065e-07
291,0.0,0.0,0.9,0.9,0.4999848677624412,0.0,0.06050455244606001,0.9039053371658549,0.0,0.9107142857142857,9.992007221626415e-16,0.6856751657212442,0.018749028175337298,0.6844149728770933,9.992007221626415e-16,0.020619287202735703,0.6575546937766812,3.111880035446763e-08
292,0.0,0.5523012552301255,1.0,1.0,0.49204156548825184,0.0,0.2503762778402536,0.9300957599714883,0.0,0.9464285714285714,9.992007221626415e-16,0.6856751657212442,0.016376666638909645,0.6815333918114126,9.992007221626415e-16,0.041672696400568074,0.6931471805599453,0.005730228233602222
293,0.0,0.0,0.9,0.9,0.5182311765883946,0.0,0.03335003013697602,0.7986554066659455,0.0,0.8492063492063492,0.016529301951210582,0.6856751657212442,0.013159139107822258,0.6881657998176248,9.992007221626415e-16,0.04324998379381663,0.6161093355178414,7.022528576417509e-07
294,0.0,0.6401673640167365,0.9,0.9,0.5054119179404168,0.0,0.08861813538904062,0.9246149017348523,0.0,0.9415322580645161,9.992007221626415e-16,0.7006754469807368,0.003432536956734572,0.7140788632660495,9.992007221626415e-16,0.16094632509877282,0.6443171833369904,0.01985883693539639
295,0.0,0.0,0.9,0.9,0.5041214572941171,0.0,0.18840019225490823,0.9090091806790686,0.0,0.8373015873015873,9.992007221626415e-16,0.6856751657212442,0.002500714766018952,0.6909446998896945,9.992007221626415e-16,0.058840500022933465,0.6553898892970449,2.1336321600673684e-10
